25200.027452538656, 40, 1.0
25200.06534061014, 167, -1.0
25200.10694425738, 71, 1.0
25200.20545250502, 70, 1.0
25201.185699842044, 82, -1.0
25201.41777020369, 109, 1.0
25201.472855008247, 165, 1.0
25201.5231989136, 71, 1.0
25201.56931905057, 105, 1.0
25201.779029036144, 83, -1.0
25201.84516971847, 119, -1.0
25201.903503699246, 26, -1.0
25201.922001050538, 36, 1.0
25201.95527370254, 82, -1.0
25202.260158966685, 105, 1.0
25202.55071210642, 82, -1.0
25202.581123786174, 165, -1.0
25202.716477645474, 71, 1.0
25202.78259695906, 50, -1.0
25203.125128365093, 82, -1.0
25203.254009220105, 235, 1.0
25203.25940565175, 83, 1.0
25203.324771304284, 75, 1.0
25203.494242701498, 82, -1.0
25203.891266566716, 35, -1.0
25203.917538802452, 82, -1.0
25204.07701440816, 50, -1.0
25204.386230802585, 82, -1.0
25204.48690181155, 126, -1.0
25204.522529790593, 103, 1.0
25204.529951608867, 67, 1.0
25204.553798427423, 67, 1.0
25205.192933195693, 84, -1.0
25205.252714112106, 67, 1.0
25205.269322789823, 116, 1.0
25205.323758193696, 82, -1.0
25205.337485180702, 165, 1.0
25205.484641474985, 103, -1.0
25205.58240468355, 234, -1.0
25205.717079544498, 82, -1.0
25205.941209861783, 126, 1.0
25205.990871813756, 139, -1.0
25206.188608639182, 87, -1.0
25206.61710354336, 82, -1.0
25206.689012640494, 82, -1.0
25207.00541340931, 35, -1.0
25207.055704643615, 130, -1.0
25207.204769779535, 126, -1.0
25207.49176713095, 101, -1.0
25207.496455404555, 26, -1.0
25207.71306487953, 165, -1.0
25207.724761701695, 50, -1.0
25207.784463012624, 101, -1.0
25208.308894652106, 82, -1.0
25208.320159707393, 82, -1.0
25208.42950870181, 82, -1.0
25208.74103715974, 82, -1.0
25208.949473549845, 40, -1.0
25209.096885252176, 165, -1.0
25209.157090421435, 99, -1.0
25209.1677215893, 82, -1.0
25209.334312116232, 101, 1.0
25209.403670157295, 36, -1.0
25209.45246222758, 82, -1.0
25209.56571170338, 82, -1.0
25210.286983377333, 50, -1.0
25210.2980417317, 82, -1.0
25210.32350364481, 82, -1.0
25210.522430904395, 139, 1.0
25210.597309294237, 105, 1.0
25210.68468922242, 103, 1.0
25210.944721026324, 109, 1.0
25211.047081492852, 82, -1.0
25211.302241181176, 99, -1.0
25211.563655342437, 101, 1.0
25211.717547927045, 64, -1.0
25212.021434504975, 82, -1.0
25212.351243533467, 67, -1.0
25212.638914024035, 64, 1.0
25212.747881786032, 35, -1.0
25212.765922817147, 87, -1.0
25212.791570751786, 165, 1.0
25212.90497316729, 67, 1.0
25212.965875222748, 165, -1.0
25213.033287425947, 83, -1.0
25213.10445939326, 71, -1.0
25213.40898950642, 35, 1.0
25213.716627429247, 48, 1.0
25214.457256961505, 228, 1.0
25214.510835624656, 106, -1.0
25214.901247340596, 82, -1.0
25214.924096695835, 84, -1.0
25215.08496138461, 116, 1.0
25215.151190057408, 141, 1.0
25215.178804226092, 126, 1.0
25215.21226676543, 101, -1.0
25215.250243131588, 169, 1.0
25215.319043106912, 84, -1.0
25215.36878557359, 75, 1.0
25215.486851952766, 82, -1.0
25215.73189233051, 165, -1.0
25215.810823985204, 116, 1.0
25216.3819728911, 105, 1.0
25216.52829178014, 116, -1.0
25216.829609809734, 83, -1.0
25217.125721685963, 101, 1.0
25217.654587720863, 67, 1.0
25218.238460845343, 71, 1.0
25218.44479397429, 82, -1.0
25218.476747844772, 173, -1.0
25218.56253221881, 67, -1.0
25218.56356424268, 207, -1.0
25218.735201604984, 82, -1.0
25219.32515154781, 71, 1.0
25219.59395604774, 50, -1.0
25219.66301173746, 82, -1.0
25219.787115498588, 106, 1.0
25219.86008479724, 119, -1.0
25219.98693184561, 234, -1.0
25220.087176083947, 141, 1.0
25220.56427849256, 109, 1.0
25220.912136645195, 82, -1.0
25221.058766478942, 40, -1.0
25221.088139476524, 82, -1.0
25221.10622477697, 103, 1.0
25221.131259955702, 235, -1.0
25221.14642371561, 35, -1.0
25221.52405776872, 82, -1.0
25221.601808669187, 82, -1.0
25221.663517851415, 103, 1.0
25221.822257635784, 71, -1.0
25221.96233607036, 103, 1.0
25222.092840460602, 40, 1.0
25222.293995390057, 193, -1.0
25222.294303426323, 87, -1.0
25222.490653446137, 82, -1.0
25222.671720367478, 82, -1.0
25222.911998795556, 82, -1.0
25223.012689278272, 101, -1.0
25223.41520509919, 40, -1.0
25223.463247847038, 83, 1.0
25223.540679649934, 169, -1.0
25223.661620290866, 149, 1.0
25223.933222087355, 76, -1.0
25224.339931862567, 148, -1.0
25224.571125994968, 102, -1.0
25224.69799690444, 101, 1.0
25224.719895457376, 158, -1.0
25225.487425840587, 82, -1.0
25225.565728293663, 106, -1.0
25225.777523610843, 119, -1.0
25226.00121195346, 116, 1.0
25226.258644107616, 35, -1.0
25226.60589338578, 234, -1.0
25226.905600682647, 64, 1.0
25226.906405231355, 182, 1.0
25227.176489723985, 64, -1.0
25227.20584800948, 71, 1.0
25227.27687135668, 82, -1.0
25227.30363923722, 82, -1.0
25227.309581404515, 82, -1.0
25227.665947786132, 103, 1.0
25227.70489778766, 82, -1.0
25227.74367392664, 82, -1.0
25227.9154755514, 82, -1.0
25227.94326718949, 82, -1.0
25227.992296912595, 130, -1.0
25228.295265434033, 234, 1.0
25228.5811719173, 233, 1.0
25228.626943679734, 64, 1.0
25228.816732378644, 75, 1.0
25229.02814746176, 82, -1.0
25229.225163762196, 103, 1.0
25229.408014585326, 40, 1.0
25229.45987105174, 82, -1.0
25229.516923355637, 99, 1.0
25229.68956260517, 235, 1.0
25229.832383673715, 82, -1.0
25229.897684014377, 165, -1.0
25229.933600190798, 82, -1.0
25229.951643738932, 82, -1.0
25230.03266966462, 40, 1.0
25230.066123500685, 82, -1.0
25230.12230745546, 64, -1.0
25230.308189237017, 71, -1.0
25230.3274065538, 82, -1.0
25230.57836363566, 165, -1.0
25230.68407503752, 116, -1.0
25231.142597571932, 82, -1.0
25231.170271506766, 233, -1.0
25231.50331041708, 36, 1.0
25231.549179034188, 234, 1.0
25231.64544339983, 82, -1.0
25232.962690473352, 82, -1.0
25233.07070326362, 126, -1.0
25233.15624264958, 76, -1.0
25233.20543648813, 40, 1.0
25233.409241455018, 35, -1.0
25233.776729696885, 82, -1.0
25233.877076173685, 169, 1.0
25233.89185007826, 99, 1.0
25234.022308389813, 141, 1.0
25234.249281827204, 75, -1.0
25234.527094439323, 158, -1.0
25234.61497086628, 40, 1.0
25234.619068358057, 82, -1.0
25234.66761431016, 35, 1.0
25234.75198299778, 167, -1.0
25234.80527642494, 126, 1.0
25234.843495667283, 101, -1.0
25234.942507146687, 87, -1.0
25234.952403499665, 82, -1.0
25235.027089655498, 102, 1.0
25235.29189581895, 182, 1.0
25235.396772697153, 82, -1.0
25235.49139765796, 82, -1.0
25235.90204790078, 82, -1.0
25236.313335510975, 64, 1.0
25236.350897990316, 35, -1.0
25236.441679239368, 233, -1.0
25236.474075882194, 130, -1.0
25236.624479365684, 109, 1.0
25236.63579384392, 84, -1.0
25236.669350364107, 165, -1.0
25236.69072872279, 82, -1.0
25237.116841872525, 67, -1.0
25237.333569764865, 50, -1.0
25237.73905292273, 228, -1.0
25237.877365769127, 82, -1.0
25237.997159669572, 67, 1.0
25238.29504892755, 83, -1.0
25238.40975853224, 182, 1.0
25238.451465100097, 82, -1.0
25239.081498861102, 82, -1.0
25239.09740612675, 84, 1.0
25239.216002946858, 119, -1.0
25239.375409401102, 235, 1.0
