61207.94178218143, 104, -1.0
61230.32514146219, 133, 1.0
61246.39856174752, 54, -1.0
61247.0299883324, 54, -1.0
61323.547523832116, 83, -1.0
61341.955077907245, 54, -1.0
61356.10354798075, 83, 1.0
61452.272271606496, 59, -1.0
61508.31999639233, 133, 1.0
61558.70542763236, 59, -1.0
61566.871616503486, 59, 1.0
61610.63053880089, 83, 1.0
61622.870663292284, 83, 1.0
61624.98960475761, 59, -1.0
61634.88917147888, 104, -1.0
61640.287803663625, 101, 1.0
61677.568806621755, 59, -1.0
61688.71784955746, 83, 1.0
61730.059370319475, 104, 1.0
61733.50440212177, 101, 1.0
61735.898615197046, 83, 1.0
61746.91713849767, 83, 1.0
61760.781039465575, 70, -1.0
61775.81543772675, 133, 1.0
61857.34463838735, 83, 1.0
61857.777208511536, 133, 1.0
61864.48073155926, 104, 1.0
61882.702016660594, 101, 1.0
61905.725315238466, 70, -1.0
62052.281242188794, 54, -1.0
62169.74840094531, 83, 1.0
62182.8283009401, 59, 1.0
62188.97984864521, 54, -1.0
62209.77492882331, 59, -1.0
62267.55147533154, 83, 1.0
62275.39011291396, 133, 1.0
62299.67604189419, 104, 1.0
62310.4300333262, 59, -1.0
62357.35566205133, 101, 1.0
62382.64775059743, 101, 1.0
62425.43248713701, 70, -1.0
62454.02440099879, 54, -1.0
62459.765577367056, 117, -1.0
62480.760429953676, 101, -1.0
62574.423457138335, 59, -1.0
62623.31167119737, 83, 1.0
62644.19281610795, 83, -1.0
62644.87520024755, 83, 1.0
62685.30001479888, 83, 1.0
62761.6301270575, 101, 1.0
62801.67391206736, 117, -1.0
62821.320906407054, 133, 1.0
62843.97946222207, 70, -1.0
62887.66985123307, 59, -1.0
62968.34523779629, 54, -1.0
62986.292433873474, 83, 1.0
63001.04442737062, 83, 1.0
63011.287663300274, 59, 1.0
63094.805336482605, 83, 1.0
63097.01921807843, 101, -1.0
63132.3705432837, 101, 1.0
63137.23091553146, 59, -1.0
63146.9017441538, 70, -1.0
63176.025689527094, 101, 1.0
63219.58060872322, 59, 1.0
63238.41859207689, 59, 1.0
63283.83657438561, 54, -1.0
63284.123143915436, 133, -1.0
63356.093358517406, 83, 1.0
63374.78429332261, 104, -1.0
63391.101287409845, 59, -1.0
63418.64636562542, 59, 1.0
63439.733051636606, 104, 1.0
63445.46123990776, 104, -1.0
63449.33804441576, 104, -1.0
63480.99718483078, 83, -1.0
63484.65290357526, 101, 1.0
63515.332902574984, 133, -1.0
63609.901342373305, 133, -1.0
63681.23217666124, 59, 1.0
63706.067014630906, 59, -1.0
63737.24010294535, 83, 1.0
63737.563946141505, 133, -1.0
63744.18949943512, 104, 1.0
63773.736077432746, 133, -1.0
63782.61995813054, 59, 1.0
63797.33955298404, 54, -1.0
63810.57117074489, 59, 1.0
63822.02383260582, 101, 1.0
63830.09144677576, 70, -1.0
63873.76416338847, 104, -1.0
63878.336567250706, 83, 1.0
63916.41581801389, 59, -1.0
63986.4715986076, 133, 1.0
63987.68417002018, 59, -1.0
64021.798717531514, 70, -1.0
64028.116501923665, 83, 1.0
64070.07850305849, 59, 1.0
64134.13185336046, 133, -1.0
64321.89006406373, 83, 1.0
64376.94372732557, 59, 1.0
64395.68221655424, 117, 1.0
64410.17112554998, 54, 1.0
64466.15970739424, 83, 1.0
64519.13852679574, 59, 1.0
64548.14067633045, 54, 1.0
64567.05414096927, 59, 1.0
64615.969009047316, 59, -1.0
64662.00133660631, 83, 1.0
64684.87261003211, 83, 1.0
64760.16263738304, 101, 1.0
64765.02296364411, 83, -1.0
64773.84926059656, 59, 1.0
64975.517003970184, 54, 1.0
64999.18796293291, 83, -1.0
65035.77147707319, 83, 1.0
65053.80214151127, 70, -1.0
65137.72464044014, 59, -1.0
65139.960730514074, 70, -1.0
65330.04259786391, 117, -1.0
65335.36459281093, 101, 1.0
65364.990929975815, 101, 1.0
65391.780051074114, 70, -1.0
65419.184899375505, 70, 1.0
65421.78723149287, 83, -1.0
65442.16170972882, 133, -1.0
65492.78766297072, 59, -1.0
65572.94766367799, 104, -1.0
65620.84512230079, 117, -1.0
65653.36566548515, 83, 1.0
65678.58470551051, 83, 1.0
65738.72160776897, 133, -1.0
65800.96366462679, 59, -1.0
65822.28530697047, 83, 1.0
65835.58216843217, 83, 1.0
65922.29737988551, 133, 1.0
65927.430808565, 133, -1.0
65966.85133724615, 59, -1.0
65987.8819200742, 83, -1.0
66015.03711319911, 133, -1.0
66065.71276038802, 101, 1.0
66103.27124268949, 133, -1.0
66109.76978187266, 59, 1.0
66129.06791955789, 101, -1.0
66138.85781420139, 104, -1.0
66166.40405114416, 70, -1.0
66175.49212640974, 70, -1.0
66191.16343378751, 70, -1.0
66211.9904607412, 83, 1.0
66221.08531415007, 101, 1.0
66233.17024409818, 101, 1.0
66258.79946548086, 117, -1.0
66281.77267426557, 83, 1.0
66374.47042999754, 59, -1.0
66403.96639245575, 70, -1.0
66433.34108135731, 101, -1.0
66438.07712274813, 101, 1.0
66536.83652923474, 59, 1.0
66539.25827167617, 59, -1.0
66580.57709171303, 117, -1.0
66592.3015697306, 70, -1.0
66620.31720332245, 70, -1.0
66650.3739973918, 133, -1.0
66695.1849016084, 83, 1.0
66766.36203595746, 59, -1.0
66775.73358107428, 70, -1.0
66803.01946532771, 70, -1.0
66820.53021753518, 101, -1.0
66825.76498174835, 59, -1.0
66829.36793276067, 54, 1.0
66848.49076634448, 54, 1.0
66892.30385723907, 83, 1.0
66931.79128926384, 117, -1.0
66966.1631877216, 101, 1.0
66970.67441185187, 59, -1.0
66979.39056987551, 101, -1.0
66996.73196259793, 133, -1.0
67021.24508982594, 83, 1.0
67021.40914306467, 59, -1.0
67051.01738074754, 59, -1.0
67080.59663215949, 70, 1.0
67094.03879813563, 59, 1.0
67174.37014322073, 83, 1.0
67175.67535295742, 101, 1.0
67206.09296684359, 83, 1.0
67233.89801791587, 59, -1.0
67242.73564087957, 83, -1.0
67269.77124799647, 104, 1.0
67274.72072104299, 101, 1.0
67310.77340674336, 54, 1.0
67364.69501763728, 101, -1.0
67426.20923675812, 101, 1.0
67427.40709942972, 101, -1.0
67438.29425798888, 59, 1.0
67453.09294405792, 101, 1.0
67464.75584393162, 101, -1.0
67537.11131487947, 133, -1.0
67543.74840848194, 101, 1.0
67584.32706413642, 133, -1.0
67677.68576431069, 101, 1.0
67696.56618176373, 59, 1.0
67707.7662625349, 54, 1.0
67713.51112158454, 104, 1.0
67758.36942822332, 133, -1.0
67758.69268708282, 101, 1.0
67783.21261942359, 59, -1.0
67847.63386282767, 101, 1.0
67868.19240747343, 59, 1.0
67873.69053943765, 101, -1.0
67874.87198028063, 83, -1.0
67952.73761974975, 83, 1.0
68178.01901805734, 59, 1.0
68179.49223946851, 70, -1.0
68209.3158911006, 83, 1.0
68212.09916264217, 101, -1.0
68220.00074733948, 59, 1.0
68221.05405941106, 54, 1.0
68250.35853411455, 83, 1.0
68264.68827632682, 101, 1.0
68337.22131362141, 101, 1.0
68428.08466072279, 59, 1.0
68610.31830872946, 101, -1.0
68614.09464867241, 70, 1.0
68635.31161429531, 83, -1.0
68654.40676030616, 133, -1.0
68796.26613826395, 117, 1.0
68798.62096317051, 59, -1.0
