26;Sommerfrydhagen;21.0;6;29.367476195772287;21.479409196440542;4.0;2.683439148921016;18.0
26;Sommerfrydhagen;21.0;7;22.353169336073947;16.693684050501844;5.5;3.0840070307556897;17.0
26;Sommerfrydhagen;21.0;8;23.2729727179046;10.872137756783006;7.0;4.17602894613833;17.0
26;Sommerfrydhagen;21.0;9;26.19713303577062;9.721718278671496;11.0;5.250994066766573;16.0
26;Sommerfrydhagen;21.0;10;28.94706408865027;10.473437828736271;15.0;5.955215171414342;14.0
26;Sommerfrydhagen;21.0;11;27.646252777858848;11.498390157287817;21.0;7.5654648190391045;11.0
26;Sommerfrydhagen;21.0;12;32.80848389180295;12.312444573697311;29.0;9.755798936797898;10.0
26;Sommerfrydhagen;21.0;13;33.18629722921914;12.088609594980333;32.0;10.851234437785727;10.0
26;Sommerfrydhagen;21.0;14;32.744782853919915;11.590208771347468;35.0;11.009953298281257;9.0
26;Sommerfrydhagen;21.0;15;31.597240534940667;11.491092459489057;31.5;10.66116517636753;10.0
26;Sommerfrydhagen;21.0;16;29.935591159430658;11.516661341954473;30.398163852223288;10.39580907014971;9.0
26;Sommerfrydhagen;21.0;17;25.71184944566062;9.839529760334445;30.696455862018777;10.401938187915837;8.0
26;Sommerfrydhagen;21.0;18;20.82215733540215;9.66222691186721;29.67244014263882;10.482429058510833;7.0
26;Sommerfrydhagen;21.0;19;13.280131826741997;6.712534105601574;21.5;11.591177890983316;8.0
26;Sommerfrydhagen;21.0;20;8.5;4.630834316722785;13.446632169794773;13.102561979135187;8.0
27;HallÃ©nparken;10.0;6;28.326331570923784;18.9184109161902;6.0;2.6289170915028435;7.0
27;HallÃ©nparken;10.0;7;24.60917660359003;59.57605404728735;7.0;2.70648348491592;4.0
27;HallÃ©nparken;10.0;8;24.296512262273232;10.21104234623062;8.0;3.867520743564635;8.0
27;HallÃ©nparken;10.0;9;26.87210627276645;12.59461724657934;11.0;4.40665458723086;6.0
27;HallÃ©nparken;10.0;10;31.77016018220486;12.918967651490556;15.5;5.1561452500081835;5.0
27;HallÃ©nparken;10.0;11;37.96453678208761;16.03569263333225;23.0;7.575863384767974;3.0
27;HallÃ©nparken;10.0;12;41.46274962042948;16.197263421546747;29.0;11.276618917080606;6.0
27;HallÃ©nparken;10.0;13;46.771561910221564;16.86606865665302;35.0;13.411897804669044;7.0
27;HallÃ©nparken;10.0;14;47.31512855971688;16.477850353828675;37.0;15.390135253810021;9.0
27;HallÃ©nparken;10.0;15;41.84488694155387;15.541105410209052;38.18236592558844;14.076655705674007;5.0
27;HallÃ©nparken;10.0;16;39.13137339495983;14.954337371273047;34.48718700276359;10.690145137905008;2.0
27;HallÃ©nparken;10.0;17;31.48653887322329;12.107463203768445;30.7632302501267;9.843339223999472;3.0
27;HallÃ©nparken;10.0;18;25.161833558477884;10.449264661868877;24.5;8.742969617819453;4.0
27;HallÃ©nparken;10.0;19;17.24908869987849;8.26166598846016;15.07662532882375;9.360939715522964;7.0
27;HallÃ©nparken;10.0;20;9.886848653947666;9.076861478049496;10.0;10.247443286514244;5.0
28;Nylandsveien;30.0;6;37.94717327166893;15.829512269168681;32.0;10.935981146118085;14.0
28;Nylandsveien;30.0;7;26.72032342348704;11.847453875579465;18.0;7.108417832418272;18.0
28;Nylandsveien;30.0;8;24.495042340732457;10.47269612517372;18.0;7.057799294292196;17.0
28;Nylandsveien;30.0;9;27.921055054317804;11.9779981756109;22.0;8.448008579674418;16.0
28;Nylandsveien;30.0;10;36.0;13.38441853895948;27.0;10.316454887051428;17.0
28;Nylandsveien;30.0;11;47.32299421009098;15.26121643283726;33.0;10.993318866010506;18.0
28;Nylandsveien;30.0;12;50.04719702712525;17.56116907446641;40.26592003669444;12.382519508174244;15.0
28;Nylandsveien;30.0;13;49.53488995433661;15.807261398032956;41.0;14.631419414825274;18.0
28;Nylandsveien;30.0;14;38.31151579688127;13.695256742894834;41.5;14.391744548837961;14.0
28;Nylandsveien;30.0;15;28.747564687975647;10.206981803519202;38.0;13.543410670168926;13.0
28;Nylandsveien;30.0;16;24.057292081971134;9.238585345752677;35.0;11.461843296170347;11.0
28;Nylandsveien;30.0;17;19.607502625576146;8.378484024754313;31.0;10.942221483201052;11.0
28;Nylandsveien;30.0;18;16.0;8.025965729061614;26.0;10.266585400025631;11.0
28;Nylandsveien;30.0;19;10.501389178301036;6.2862253239145875;19.0;8.526549223863023;11.0
28;Nylandsveien;30.0;20;5.8528129952456425;5.008480037158593;12.0;8.095550114468004;11.0
29;Botanisk Hage sÃ¸r;29.0;6;39.17383579179477;26.883191479931906;15.0;4.455919649173396;18.0
29;Botanisk Hage sÃ¸r;29.0;7;28.099487874679923;11.167487850955824;12.0;4.931772296700022;20.0
29;Botanisk Hage sÃ¸r;29.0;8;24.91287171383422;13.058772034134288;11.5;7.0776416190443445;20.0
29;Botanisk Hage sÃ¸r;29.0;9;26.840979073199676;13.883438212783025;17.0;9.636834762734336;18.0
29;Botanisk Hage sÃ¸r;29.0;10;30.461699330053815;13.957144367549487;27.0;11.856828961574077;15.0
29;Botanisk Hage sÃ¸r;29.0;11;37.74824762557397;12.685203802988498;35.0;16.861194754029203;19.0
29;Botanisk Hage sÃ¸r;29.0;12;42.48878694136593;14.179566404926831;43.5;19.912769264851555;19.0
29;Botanisk Hage sÃ¸r;29.0;13;42.38737749901999;14.05931888010343;47.0;21.440563368928174;18.0
29;Botanisk Hage sÃ¸r;29.0;14;40.34352455436186;14.343907142416995;47.515282197286886;20.45201882003021;16.0
