25206.754664483044, 35, -1.0
25212.26423815143, 44, 1.0
25219.901652549386, 35, -1.0
25252.403046909883, 101, 1.0
25306.780802352103, 154, 1.0
25323.867646182243, 148, -1.0
25325.409599454608, 75, 1.0
25345.567958100393, 101, 1.0
25390.050699299456, 75, 1.0
25411.439347458603, 154, 1.0
25416.379578963726, 75, 1.0
25455.05147990246, 154, 1.0
25463.91713964438, 35, 1.0
25471.38846333578, 101, 1.0
25498.555737339233, 35, -1.0
25519.479478477067, 44, 1.0
25530.86201054641, 35, -1.0
25563.752728039675, 154, 1.0
25591.519039083294, 101, 1.0
25659.28126132226, 35, -1.0
25701.385555899586, 35, -1.0
25715.89715318933, 101, 1.0
25722.25637125734, 44, -1.0
25728.38543229511, 101, 1.0
25752.76746749178, 44, -1.0
25769.11643587316, 35, -1.0
25831.06169145928, 35, -1.0
25842.713132223686, 44, -1.0
25847.62251881152, 35, -1.0
25852.11550209381, 75, 1.0
25861.44236285468, 35, -1.0
25875.911722928235, 154, 1.0
25881.208720017497, 35, 1.0
25956.045422096147, 103, -1.0
25969.008652496977, 75, 1.0
26004.065433355736, 154, 1.0
26054.0494641956, 35, 1.0
26071.998435010162, 154, 1.0
26080.725089596617, 154, 1.0
26100.73856343482, 152, -1.0
26126.117026074193, 152, -1.0
26127.299456254397, 35, -1.0
26168.56097738556, 103, -1.0
26168.890318556965, 75, 1.0
26196.229130252814, 35, -1.0
26205.77902958481, 75, 1.0
26207.42317655979, 101, 1.0
26229.93407717966, 152, -1.0
26258.06744058291, 44, -1.0
26266.68247493735, 35, -1.0
26293.380612676152, 152, 1.0
26314.969206065423, 35, -1.0
26334.619788877102, 148, -1.0
26350.155942870893, 154, 1.0
26363.511939644522, 101, 1.0
26404.717845075662, 152, -1.0
26419.354780327667, 148, 1.0
26447.73674839434, 35, -1.0
26447.770080186343, 75, 1.0
26470.29298458043, 35, 1.0
26478.997267093975, 44, -1.0
26479.32813090826, 152, -1.0
26505.594253403076, 154, 1.0
26563.481547671137, 44, -1.0
26574.816011047125, 35, 1.0
26575.59862849532, 148, -1.0
26608.832449475543, 44, -1.0
26614.879638130846, 154, 1.0
26700.395554009097, 101, -1.0
26714.721678088215, 154, 1.0
26730.151489429598, 148, -1.0
26739.38429157341, 154, 1.0
26741.98389221773, 75, 1.0
26750.061370087777, 152, 1.0
26752.329072951, 44, -1.0
26752.477408757157, 152, -1.0
26756.18042136841, 154, 1.0
26774.0372751657, 154, 1.0
26826.33138262369, 35, -1.0
26896.216190886986, 152, 1.0
26913.222274089265, 101, 1.0
26923.323811383307, 101, 1.0
26933.865588334796, 35, -1.0
26973.95048874655, 75, 1.0
26976.79802707825, 101, 1.0
27097.82704961068, 148, -1.0
27115.10203908552, 35, -1.0
27137.804023277313, 75, -1.0
27140.710858255312, 35, 1.0
27156.975891804217, 75, 1.0
27167.75932504158, 35, -1.0
27171.401697154943, 44, -1.0
27184.467112022285, 152, -1.0
