28802.850966578415, 98, -1.0
28803.582949406522, 98, -1.0
28806.574640423016, 155, 1.0
28814.1747790476, 32, -1.0
28817.425247331248, 142, -1.0
28818.821188469108, 165, 1.0
28819.12202252279, 103, 1.0
28819.183403012008, 188, 1.0
28821.61598438177, 99, 1.0
28823.888948001735, 148, 1.0
28824.426711617565, 114, 1.0
28826.947070537775, 84, 1.0
28828.717584730257, 40, 1.0
28829.668115978682, 34, -1.0
28832.22065519951, 234, -1.0
28834.216786096324, 163, -1.0
28836.028550344035, 177, 1.0
28837.123584995436, 159, -1.0
28837.672170610047, 164, -1.0
28839.3688147448, 142, -1.0
28839.986064564622, 235, 1.0
28841.787314241614, 153, 1.0
28843.103328045087, 161, -1.0
28843.861434054863, 71, 1.0
28849.0358822216, 40, 1.0
28849.756998629306, 105, -1.0
28850.249953904793, 51, 1.0
28850.918831541174, 40, 1.0
28852.595558993038, 165, 1.0
28855.382155723742, 35, 1.0
28858.665159933124, 28, -1.0
28860.773824644803, 87, 1.0
28861.165635671387, 68, 1.0
28861.256304484996, 75, -1.0
28864.296411260257, 53, -1.0
28864.829528709604, 101, 1.0
28865.19736569634, 84, 1.0
28866.124391031022, 70, -1.0
28867.255623655452, 152, 1.0
28867.282773125273, 92, -1.0
28869.485885798054, 233, 1.0
28872.64681037654, 149, -1.0
28874.848915676735, 159, -1.0
28878.05446150671, 164, -1.0
28879.306176177317, 84, 1.0
28880.997608700967, 161, -1.0
28881.729473520605, 100, 1.0
28882.293317165564, 151, -1.0
28886.140080298977, 169, -1.0
28891.06152364695, 114, -1.0
28891.583074803657, 34, -1.0
28892.899162104062, 117, -1.0
28893.411834262217, 163, -1.0
28897.066254537578, 58, -1.0
28898.09109972053, 34, -1.0
28898.466781255585, 100, 1.0
28898.764135877384, 103, -1.0
28899.822329240604, 161, 1.0
28900.61945949706, 109, 1.0
28900.622870083767, 43, -1.0
28901.304081681646, 94, 1.0
28903.012251333606, 108, -1.0
28905.000765371933, 67, 1.0
28905.955639987526, 116, -1.0
28906.095820404254, 116, 1.0
28906.997581935488, 193, -1.0
28908.31921674944, 146, 1.0
28908.974325619907, 39, -1.0
28910.461483528015, 71, 1.0
28911.828482518325, 112, -1.0
28913.50435996945, 109, 1.0
28913.784748316946, 180, -1.0
28914.802370523696, 84, -1.0
